pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value
1.410.439.9,1,410,439,9,0.51
1.410.439.10,1,410,439,10,0.52
1.410.439.11,1,410,439,11,0.05
1.410.439.12,1,410,439,12,3.1
1.410.439.13,1,410,439,13,9
1.410.439.14,1,410,439,14,2.8
1.411.440.1,1,411,440,1,5.45
1.411.440.2,1,411,440,2,1.88
1.411.440.3,1,411,440,3,5.24
1.411.440.4,1,411,440,4,11.42
1.411.440.5,1,411,440,5,38.59
1.411.440.6,1,411,440,6,31.62
1.411.440.7,1,411,440,7,5.8
1.412.441.1,1,412,441,1,11.27
1.412.441.2,1,412,441,2,4.71
1.412.441.3,1,412,441,3,7.96
1.412.441.4,1,412,441,4,11.74
1.412.441.5,1,412,441,5,38.18
1.412.441.6,1,412,441,6,22.41
1.412.441.7,1,412,441,7,3.74
1.413.442.8,1,413,442,8,6.4
1.413.442.9,1,413,442,9,1.01
1.413.442.10,1,413,442,10,1.05
1.413.442.11,1,413,442,11,0.11
1.413.442.12,1,413,442,12,6
1.413.442.13,1,413,442,13,15
1.413.442.14,1,413,442,14,6.9
1.414.443.1,1,414,443,1,9.66
1.414.443.2,1,414,443,2,4.51
1.414.443.3,1,414,443,3,7.31
1.414.443.4,1,414,443,4,14.55
1.414.443.5,1,414,443,5,27.52
1.414.443.6,1,414,443,6,24.84
1.414.443.7,1,414,443,7,11.61
1.415.444.8,1,415,444,8,5.3
1.415.444.9,1,415,444,9,0.77
1.415.444.10,1,415,444,10,0.77
1.415.444.11,1,415,444,11,0.08
1.415.444.12,1,415,444,12,4.2
1.415.444.13,1,415,444,13,16
1.415.444.14,1,415,444,14,7.1
1.416.445.1,1,416,445,1,6.28
1.416.445.2,1,416,445,2,3.74
1.416.445.3,1,416,445,3,6.67
1.416.445.4,1,416,445,4,12.6
1.416.445.5,1,416,445,5,39.19
1.416.445.6,1,416,445,6,25.71
1.416.445.7,1,416,445,7,5.81
1.417.446.8,1,417,446,8,6
1.417.446.9,1,417,446,9,0.79
1.417.446.10,1,417,446,10,0.79
1.417.446.11,1,417,446,11,0.08
1.417.446.12,1,417,446,12,3.7
1.417.446.13,1,417,446,13,16
1.417.446.14,1,417,446,14,7.5
1.418.447.8,1,418,447,8,6.5
1.418.447.12,1,418,447,12,2.8
1.418.447.13,1,418,447,13,8
1.418.447.14,1,418,447,14,7.3
1.419.448.8,1,419,448,8,5.2
1.419.448.12,1,419,448,12,4.4
1.419.448.13,1,419,448,13,17
1.419.448.14,1,419,448,14,3
1.420.449.8,1,420,449,8,5.3
1.420.449.9,1,420,449,9,0.81
1.420.449.10,1,420,449,10,0.82
1.420.449.11,1,420,449,11,0.08
1.420.449.12,1,420,449,12,6.4
1.420.449.13,1,420,449,13,12
1.420.449.14,1,420,449,14,7.6
1.421.450.8,1,421,450,8,5.9
1.421.450.9,1,421,450,9,0.74
1.421.450.10,1,421,450,10,0.75
1.421.450.11,1,421,450,11,0.08
1.421.450.12,1,421,450,12,7.7
1.421.450.13,1,421,450,13,11
1.421.450.14,1,421,450,14,3.6
1.422.451.8,1,422,451,8,5.7
1.422.451.12,1,422,451,12,2.4
1.422.451.13,1,422,451,13,8
1.422.451.14,1,422,451,14,4.9
1.423.452.8,1,423,452,8,5.5
1.423.452.9,1,423,452,9,0.63
1.423.452.10,1,423,452,10,0.64
1.423.452.11,1,423,452,11,0.07
1.423.452.12,1,423,452,12,3.8
1.423.452.13,1,423,452,13,10
1.423.452.14,1,423,452,14,7.4
1.424.453.8,1,424,453,8,5.4
1.424.453.9,1,424,453,9,0.64
1.424.453.10,1,424,453,10,0.65
1.424.453.11,1,424,453,11,0.07
1.424.453.12,1,424,453,12,3.3
1.424.453.13,1,424,453,13,7
1.424.453.14,1,424,453,14,3.6
1.425.454.8,1,425,454,8,5.5
1.425.454.9,1,425,454,9,0.69
1.425.454.10,1,425,454,10,0.7
1.425.454.11,1,425,454,11,0.07
1.425.454.12,1,425,454,12,2.5
1.425.454.13,1,425,454,13,10
1.425.454.14,1,425,454,14,5.1
1.426.455.8,1,426,455,8,5.5
1.426.455.9,1,426,455,9,0.69
1.426.455.10,1,426,455,10,0.7
1.426.455.11,1,426,455,11,0.07
1.426.455.12,1,426,455,12,3.9
1.426.455.13,1,426,455,13,12
1.426.455.14,1,426,455,14,5.3
1.427.456.8,1,427,456,8,5.2
1.427.456.12,1,427,456,12,2.2
1.427.456.13,1,427,456,13,7
1.427.456.14,1,427,456,14,3.3
1.428.457.1,1,428,457,1,10.55
1.428.457.2,1,428,457,2,5.2
1.428.457.3,1,428,457,3,6.54
1.428.457.4,1,428,457,4,15.19
1.428.457.5,1,428,457,5,29.21
1.428.457.6,1,428,457,6,24.77
1.428.457.7,1,428,457,7,8.53
1.429.458.8,1,429,458,8,5.1
1.429.458.9,1,429,458,9,0.69
1.429.458.10,1,429,458,10,0.73
1.429.458.11,1,429,458,11,0.08
1.429.458.12,1,429,458,12,4
1.429.458.13,1,429,458,13,12
1.429.458.14,1,429,458,14,6.3
1.430.459.8,1,430,459,8,5.2
1.430.459.12,1,430,459,12,2.5
1.430.459.13,1,430,459,13,8
1.430.459.14,1,430,459,14,4.5
1.431.460.8,1,431,460,8,6.2
1.431.460.9,1,431,460,9,0.6
1.431.460.10,1,431,460,10,0.62
1.431.460.11,1,431,460,11,0.06
1.431.460.12,1,431,460,12,2.9
1.431.460.13,1,431,460,13,13
1.431.460.14,1,431,460,14,7.4
1.432.461.1,1,432,461,1,6.36
1.432.461.2,1,432,461,2,2.91
1.432.461.3,1,432,461,3,6.71
1.432.461.4,1,432,461,4,11.53
1.432.461.5,1,432,461,5,35.43
1.432.461.6,1,432,461,6,29.5
1.432.461.7,1,432,461,7,7.56
1.433.462.8,1,433,462,8,5
1.433.462.9,1,433,462,9,0.54
1.433.462.10,1,433,462,10,0.54
1.433.462.11,1,433,462,11,0.06
1.433.462.12,1,433,462,12,3.7
1.433.462.13,1,433,462,13,22
1.433.462.14,1,433,462,14,3.9
1.434.463.8,1,434,463,8,5.9
1.434.463.9,1,434,463,9,1.09
1.434.463.10,1,434,463,10,1.11
1.434.463.11,1,434,463,11,0.11
1.434.463.13,1,434,463,13,23
1.434.463.14,1,434,463,14,6.8
1.435.464.8,1,435,464,8,6
1.435.464.12,1,435,464,12,3.8
1.435.464.13,1,435,464,13,12
1.435.464.14,1,435,464,14,6.1
1.436.465.8,1,436,465,8,5
1.436.465.9,1,436,465,9,0.75
1.436.465.10,1,436,465,10,0.75
1.436.465.11,1,436,465,11,0.08
1.436.465.12,1,436,465,12,3.6
1.436.465.13,1,436,465,13,13
1.436.465.14,1,436,465,14,5.8
1.437.466.8,1,437,466,8,6.1
1.437.466.9,1,437,466,9,0.69
1.437.466.10,1,437,466,10,0.71
1.437.466.11,1,437,466,11,0.07
1.437.466.12,1,437,466,12,3.4
1.437.466.13,1,437,466,13,16
1.437.466.14,1,437,466,14,6.8
1.438.467.8,1,438,467,8,6.2
1.438.467.9,1,438,467,9,0.8
1.438.467.10,1,438,467,10,0.81
1.438.467.11,1,438,467,11,0.09
1.438.467.12,1,438,467,12,3.2
1.438.467.13,1,438,467,13,12
1.438.467.14,1,438,467,14,6.3
1.439.468.1,1,439,468,1,14.84
1.439.468.2,1,439,468,2,1.74
1.439.468.3,1,439,468,3,6.22
1.439.468.4,1,439,468,4,12.57
1.434.463.12,1,434,463,12,7.4
1.439.468.5,1,439,468,5,29.59
1.439.468.6,1,439,468,6,25.93
1.439.468.7,1,439,468,7,9.12
1.440.469.8,1,440,469,8,6.5
1.440.469.9,1,440,469,9,0.84
1.440.469.10,1,440,469,10,0.84
1.440.469.11,1,440,469,11,0.09
1.440.469.12,1,440,469,12,1.7
1.440.469.13,1,440,469,13,9
1.440.469.14,1,440,469,14,7.3
1.441.470.8,1,441,470,8,6.9
1.441.470.9,1,441,470,9,0.8
1.441.470.10,1,441,470,10,0.85
1.441.470.11,1,441,470,11,0.09
1.441.470.12,1,441,470,12,7.4
1.441.470.13,1,441,470,13,12
1.441.470.14,1,441,470,14,3.3
1.442.471.8,1,442,471,8,7.1
1.442.471.12,1,442,471,12,4.5
1.442.471.13,1,442,471,13,12
1.442.471.14,1,442,471,14,2.6
1.443.472.1,1,443,472,1,16.16
1.443.472.2,1,443,472,2,2.19
1.443.472.3,1,443,472,3,5.25
1.443.472.4,1,443,472,4,9.61
1.443.472.5,1,443,472,5,27.68
1.443.472.6,1,443,472,6,26.05
1.443.472.7,1,443,472,7,13.06
1.444.473.8,1,444,473,8,6.8
1.444.473.12,1,444,473,12,7.9
1.444.473.13,1,444,473,13,9
1.444.473.14,1,444,473,14,2.8
1.445.474.8,1,445,474,8,4.9
1.445.474.9,1,445,474,9,0.63
1.445.474.10,1,445,474,10,0.64
1.445.474.11,1,445,474,11,0.07
1.445.474.12,1,445,474,12,4.1
1.445.474.13,1,445,474,13,10
1.445.474.14,1,445,474,14,4.1
1.446.475.8,1,446,475,8,6.8
1.446.475.9,1,446,475,9,0.61
1.446.475.10,1,446,475,10,0.87
1.446.475.11,1,446,475,11,0.06
1.446.475.12,1,446,475,12,12.4
1.446.475.13,1,446,475,13,15
1.446.475.14,1,446,475,14,2.4
1.447.476.8,1,447,476,8,6.8
1.447.476.12,1,447,476,12,15.7
1.447.476.13,1,447,476,13,13
1.447.476.14,1,447,476,14,2.7
1.448.477.8,1,448,477,8,5.6
1.448.477.9,1,448,477,9,0.5
1.448.477.10,1,448,477,10,0.51
1.448.477.11,1,448,477,11,0.06
1.448.477.12,1,448,477,12,2.7
1.448.477.13,1,448,477,13,8
1.448.477.14,1,448,477,14,4.4
1.449.478.1,1,449,478,1,9.09
1.449.478.2,1,449,478,2,1.97
1.449.478.3,1,449,478,3,6.27
1.449.478.4,1,449,478,4,9.14
1.449.478.5,1,449,478,5,37.02
1.449.478.6,1,449,478,6,29.93
1.449.478.7,1,449,478,7,6.58
1.450.479.8,1,450,479,8,7.2
1.450.479.12,1,450,479,12,11.4
1.450.479.13,1,450,479,13,11
1.450.479.14,1,450,479,14,1.9
1.451.480.8,1,451,480,8,6.9
1.451.480.9,1,451,480,9,0.58
1.451.480.10,1,451,480,10,0.66
1.451.480.11,1,451,480,11,0.06
1.451.480.12,1,451,480,12,4.8
1.451.480.13,1,451,480,13,7
1.451.480.14,1,451,480,14,5
1.452.481.8,1,452,481,8,4.2
1.452.481.9,1,452,481,9,0.45
1.452.481.10,1,452,481,10,0.45
1.452.481.11,1,452,481,11,0.05
1.452.481.12,1,452,481,12,2.1
1.452.481.13,1,452,481,13,8
1.452.481.14,1,452,481,14,1.9
1.453.482.8,1,453,482,8,5
1.453.482.12,1,453,482,12,3.3
1.453.482.13,1,453,482,13,12
1.453.482.14,1,453,482,14,4.1
1.454.483.8,1,454,483,8,5
1.454.483.9,1,454,483,9,0.64
1.454.483.10,1,454,483,10,0.64
1.454.483.11,1,454,483,11,0.07
1.454.483.12,1,454,483,12,4.9
1.454.483.13,1,454,483,13,16
1.454.483.14,1,454,483,14,4.7
1.455.484.8,1,455,484,8,6.5
1.455.484.9,1,455,484,9,0.83
1.455.484.10,1,455,484,10,0.84
1.455.484.11,1,455,484,11,0.09
1.455.484.12,1,455,484,12,4.8
1.455.484.13,1,455,484,13,11
1.455.484.14,1,455,484,14,6.1
1.456.485.1,1,456,485,1,8.11
1.456.485.2,1,456,485,2,4.97
1.456.485.3,1,456,485,3,5.01
1.456.485.4,1,456,485,4,12.76
1.456.485.5,1,456,485,5,29.81
1.456.485.6,1,456,485,6,28.01
1.456.485.7,1,456,485,7,11.33
1.457.486.8,1,457,486,8,5.6
1.457.486.9,1,457,486,9,0.61
1.457.486.10,1,457,486,10,0.61
1.457.486.11,1,457,486,11,0.07
1.457.486.12,1,457,486,12,3.5
1.457.486.13,1,457,486,13,13
1.457.486.14,1,457,486,14,4.7
1.458.487.1,1,458,487,1,8.3
1.458.487.2,1,458,487,2,4.94
1.458.487.3,1,458,487,3,2.99
1.458.487.4,1,458,487,4,7.8
1.458.487.5,1,458,487,5,31.52
1.458.487.6,1,458,487,6,28.76
1.458.487.7,1,458,487,7,15.7
1.459.488.8,1,459,488,8,6.9
1.459.488.9,1,459,488,9,0.85
1.459.488.10,1,459,488,10,0.93
1.459.488.11,1,459,488,11,0.09
1.459.488.12,1,459,488,12,7.3
1.459.488.13,1,459,488,13,12
1.459.488.14,1,459,488,14,3.5
1.460.489.1,1,460,489,1,12.65
1.460.489.2,1,460,489,2,3.24
1.460.489.3,1,460,489,3,6.45
1.460.489.4,1,460,489,4,8.45
1.460.489.5,1,460,489,5,25.5
1.460.489.6,1,460,489,6,24.64
1.460.489.7,1,460,489,7,19.06
1.461.490.8,1,461,490,8,6.7
1.461.490.12,1,461,490,12,10.7
1.461.490.13,1,461,490,13,10
1.461.490.14,1,461,490,14,2.7
1.462.491.8,1,462,491,8,7.3
1.462.491.9,1,462,491,9,1
1.462.491.10,1,462,491,10,1.35
1.462.491.11,1,462,491,11,0.11
1.462.491.12,1,462,491,12,8.8
1.462.491.13,1,462,491,13,15
1.462.491.14,1,462,491,14,3
1.463.492.8,1,463,492,8,7
1.463.492.9,1,463,492,9,0.84
1.463.492.10,1,463,492,10,0.87
1.463.492.11,1,463,492,11,0.09
1.463.492.12,1,463,492,12,7
1.463.492.13,1,463,492,13,10
1.463.492.14,1,463,492,14,4.5
1.464.493.8,1,464,493,8,7.1
1.464.493.9,1,464,493,9,0.65
1.464.493.10,1,464,493,10,1.53
1.464.493.11,1,464,493,11,0.07
1.464.493.12,1,464,493,12,2.9
1.464.493.13,1,464,493,13,12
1.464.493.14,1,464,493,14,3.2
1.465.494.8,1,465,494,8,6.3
1.465.494.9,1,465,494,9,0.68
1.465.494.10,1,465,494,10,0.69
1.465.494.11,1,465,494,11,0.07
1.465.494.12,1,465,494,12,4.2
1.465.494.13,1,465,494,13,12
1.465.494.14,1,465,494,14,4.4
1.466.495.8,1,466,495,8,6.6
1.466.495.12,1,466,495,12,3.7
1.466.495.13,1,466,495,13,7
1.466.495.14,1,466,495,14,2.4
1.467.496.1,1,467,496,1,18.33
1.467.496.2,1,467,496,2,1.86
1.467.496.3,1,467,496,3,10.04
1.467.496.4,1,467,496,4,13.17
1.467.496.5,1,467,496,5,29.01
1.467.496.6,1,467,496,6,18.71
1.467.496.7,1,467,496,7,8.89
1.468.497.1,1,468,497,1,19.66
1.468.497.2,1,468,497,2,3.49
1.468.497.3,1,468,497,3,7.73
1.468.497.4,1,468,497,4,12.73
1.468.497.5,1,468,497,5,28.32
1.468.497.6,1,468,497,6,19.79
1.468.497.7,1,468,497,7,8.29
1.469.498.1,1,469,498,1,19.21
1.469.498.2,1,469,498,2,8.26
1.469.498.3,1,469,498,3,8.57
1.469.498.4,1,469,498,4,7.08
1.469.498.5,1,469,498,5,30.47
1.469.498.6,1,469,498,6,18.8
1.469.498.7,1,469,498,7,7.6
1.470.499.1,1,470,499,1,13.61
1.470.499.2,1,470,499,2,4.57
1.470.499.3,1,470,499,3,6.34
1.470.499.4,1,470,499,4,12.15
1.470.499.5,1,470,499,5,32.82
1.470.499.6,1,470,499,6,22.2
1.470.499.7,1,470,499,7,8.31
1.471.500.1,1,471,500,1,21.42
1.471.500.2,1,471,500,2,7.2
1.471.500.3,1,471,500,3,9.89
1.471.500.4,1,471,500,4,11.28
1.471.500.5,1,471,500,5,26.88
1.471.500.6,1,471,500,6,16.45
1.471.500.7,1,471,500,7,6.9
1.472.501.1,1,472,501,1,15.11
1.472.501.2,1,472,501,2,3.7
1.472.501.3,1,472,501,3,9.3
1.472.501.4,1,472,501,4,14.35
1.472.501.5,1,472,501,5,31.84
1.472.501.6,1,472,501,6,19.18
1.472.501.7,1,472,501,7,6.52
1.473.502.1,1,473,502,1,19.53
1.473.502.2,1,473,502,2,6.26
1.473.502.3,1,473,502,3,9.59
1.473.502.4,1,473,502,4,15.27
1.473.502.5,1,473,502,5,26.69
1.473.502.6,1,473,502,6,15.31
1.473.502.7,1,473,502,7,7.35
1.474.503.1,1,474,503,1,6.74
1.474.503.2,1,474,503,2,4.85
1.474.503.3,1,474,503,3,4.01
1.474.503.4,1,474,503,4,14.1
1.474.503.5,1,474,503,5,44.5
1.474.503.6,1,474,503,6,21.21
1.474.503.7,1,474,503,7,4.59
1.475.504.1,1,475,504,1,6.66
1.475.504.2,1,475,504,2,0.86
1.475.504.3,1,475,504,3,3.71
1.475.504.4,1,475,504,4,11.63
1.475.504.5,1,475,504,5,52.73
1.475.504.6,1,475,504,6,20.88
1.475.504.7,1,475,504,7,3.53
1.476.505.8,1,476,505,8,6.4
1.476.505.12,1,476,505,12,3.9
1.476.505.13,1,476,505,13,7
1.476.505.14,1,476,505,14,5.6
1.477.506.9,1,477,506,9,0.53
1.477.506.10,1,477,506,10,0.54
1.477.506.11,1,477,506,11,0.06
1.478.507.1,1,478,507,1,8.94
1.478.507.2,1,478,507,2,2.82
1.478.507.3,1,478,507,3,4.2
1.478.507.4,1,478,507,4,9.42
1.478.507.5,1,478,507,5,31.08
1.478.507.6,1,478,507,6,36.13
1.478.507.7,1,478,507,7,7.42
1.479.508.8,1,479,508,8,6.6
1.479.508.12,1,479,508,12,22.1
1.479.508.13,1,479,508,13,12
1.479.508.14,1,479,508,14,10.4
1.480.509.1,1,480,509,1,11.22
1.480.509.2,1,480,509,2,3.12
1.480.509.3,1,480,509,3,5.99
1.480.509.4,1,480,509,4,10.82
1.480.509.5,1,480,509,5,37.1
1.480.509.6,1,480,509,6,26.65
1.480.509.7,1,480,509,7,5.11
1.481.510.1,1,481,510,1,5.15
1.481.510.2,1,481,510,2,2.39
1.481.510.3,1,481,510,3,6.41
1.481.510.4,1,481,510,4,5.28
1.481.510.5,1,481,510,5,36.01
1.481.510.6,1,481,510,6,35.97
1.481.510.7,1,481,510,7,8.78
1.482.511.9,1,482,511,9,0.65
1.482.511.10,1,482,511,10,0.65
1.482.511.11,1,482,511,11,0.07
1.483.512.9,1,483,512,9,0.55
1.483.512.10,1,483,512,10,0.56
1.483.512.11,1,483,512,11,0.06
1.484.513.1,1,484,513,1,5.47
1.484.513.2,1,484,513,2,1.96
1.484.513.3,1,484,513,3,1.86
1.484.513.4,1,484,513,4,6.89
1.484.513.5,1,484,513,5,41.99
1.484.513.6,1,484,513,6,36.13
1.484.513.7,1,484,513,7,5.7
1.485.514.9,1,485,514,9,0.63
1.485.514.10,1,485,514,10,0.66
1.485.514.11,1,485,514,11,0.07
1.486.515.9,1,486,515,9,0.51
1.486.515.10,1,486,515,10,0.52
1.486.515.11,1,486,515,11,0.05
1.487.516.8,1,487,516,8,6.3
1.487.516.12,1,487,516,12,3.1
1.487.516.13,1,487,516,13,12
1.487.516.14,1,487,516,14,8.8
1.488.517.1,1,488,517,1,8.64
1.488.517.2,1,488,517,2,3.34
1.488.517.3,1,488,517,3,4.55
1.488.517.4,1,488,517,4,10.85
1.488.517.5,1,488,517,5,33.27
1.488.517.6,1,488,517,6,31.16
1.488.517.7,1,488,517,7,8.2
1.489.518.9,1,489,518,9,0.53
1.489.518.10,1,489,518,10,0.54
1.489.518.11,1,489,518,11,0.05
1.490.519.8,1,490,519,8,6.5
1.490.519.12,1,490,519,12,8.1
1.490.519.13,1,490,519,13,9
1.490.519.14,1,490,519,14,10.1
1.491.520.9,1,491,520,9,0.61
1.491.520.10,1,491,520,10,0.61
1.491.520.11,1,491,520,11,0.06
1.492.521.9,1,492,521,9,0.57
1.492.521.10,1,492,521,10,0.59
1.492.521.11,1,492,521,11,0.06
1.493.522.1,1,493,522,1,5.67
1.493.522.2,1,493,522,2,4.28
1.493.522.3,1,493,522,3,3.7
1.493.522.4,1,493,522,4,7.7
1.493.522.5,1,493,522,5,36.46
1.493.522.6,1,493,522,6,34.63
1.493.522.7,1,493,522,7,7.56
1.494.523.9,1,494,523,9,0.53
1.494.523.10,1,494,523,10,0.55
1.494.523.11,1,494,523,11,0.05
1.495.524.1,1,495,524,1,2.32
1.495.524.2,1,495,524,2,3.63
1.495.524.3,1,495,524,3,1.97
1.495.524.4,1,495,524,4,5.56
1.495.524.5,1,495,524,5,34.49
1.495.524.6,1,495,524,6,39.63
1.495.524.7,1,495,524,7,12.4
1.496.525.9,1,496,525,9,0.98
1.496.525.10,1,496,525,10,0.99
1.496.525.11,1,496,525,11,0.1
1.497.526.1,1,497,526,1,2.66
1.497.526.2,1,497,526,2,2.11
1.497.526.3,1,497,526,3,4.1
1.497.526.4,1,497,526,4,6.13
1.497.526.5,1,497,526,5,37.83
1.497.526.6,1,497,526,6,39.25
1.497.526.7,1,497,526,7,7.92
1.498.527.9,1,498,527,9,0.57
1.498.527.10,1,498,527,10,0.58
1.498.527.11,1,498,527,11,0.05
1.499.528.9,1,499,528,9,0.51
1.499.528.10,1,499,528,10,0.51
1.499.528.11,1,499,528,11,0.05
1.500.529.1,1,500,529,1,3.78
1.500.529.2,1,500,529,2,2.8
1.500.529.3,1,500,529,3,3.43
1.500.529.4,1,500,529,4,6.69
1.500.529.5,1,500,529,5,39.11
1.500.529.6,1,500,529,6,36.27
1.500.529.7,1,500,529,7,7.92
1.501.530.8,1,501,530,8,5.1
1.501.530.12,1,501,530,12,3.9
1.501.530.13,1,501,530,13,6
1.501.530.14,1,501,530,14,2.8
1.502.531.8,1,502,531,8,6.4
1.502.531.12,1,502,531,12,7
1.502.531.13,1,502,531,13,8
1.502.531.14,1,502,531,14,6.4
1.503.532.8,1,503,532,8,5
1.503.532.12,1,503,532,12,3.9
1.503.532.13,1,503,532,13,11
1.503.532.14,1,503,532,14,4.4
1.504.533.8,1,504,533,8,5.4
1.504.533.12,1,504,533,12,8.2
1.504.533.13,1,504,533,13,7
1.504.533.14,1,504,533,14,3.5
1.505.534.9,1,505,534,9,0.42
1.505.534.10,1,505,534,10,0.42
1.505.534.11,1,505,534,11,0.04
1.506.535.1,1,506,535,1,11.66
1.506.535.2,1,506,535,2,4.21
1.506.535.3,1,506,535,3,5.58
1.506.535.4,1,506,535,4,11.87
1.506.535.5,1,506,535,5,35.36
1.506.535.6,1,506,535,6,26.4
1.506.535.7,1,506,535,7,4.92
1.507.536.9,1,507,536,9,0.79
1.507.536.10,1,507,536,10,0.89
1.507.536.11,1,507,536,11,0.09
1.508.537.9,1,508,537,9,0.66
1.508.537.10,1,508,537,10,0.68
1.508.537.11,1,508,537,11,0.07
1.509.538.9,1,509,538,9,0.9
1.509.538.10,1,509,538,10,0.97
1.509.538.11,1,509,538,11,0.09
1.510.539.9,1,510,539,9,0.83
1.510.539.10,1,510,539,10,0.85
1.510.539.11,1,510,539,11,0.09
1.511.540.1,1,511,540,1,3.03
1.511.540.2,1,511,540,2,0.34
1.511.540.3,1,511,540,3,1.92
1.511.540.4,1,511,540,4,2.04
1.511.540.5,1,511,540,5,47.08
1.511.540.6,1,511,540,6,39.49
1.511.540.7,1,511,540,7,6.09
1.512.541.8,1,512,541,8,6.8
1.512.541.12,1,512,541,12,8.2
1.512.541.13,1,512,541,13,11
1.512.541.14,1,512,541,14,2.5
1.513.542.9,1,513,542,9,0.42
1.513.542.10,1,513,542,10,0.43
1.513.542.11,1,513,542,11,0.04
1.514.543.9,1,514,543,9,0.5
1.514.543.10,1,514,543,10,0.5
1.514.543.11,1,514,543,11,0.05
1.515.544.8,1,515,544,8,5.7
1.515.544.12,1,515,544,12,8.6
1.515.544.13,1,515,544,13,6
1.515.544.14,1,515,544,14,5.6
1.516.545.1,1,516,545,1,10.2
1.516.545.2,1,516,545,2,2.04
1.516.545.3,1,516,545,3,5.34
1.516.545.4,1,516,545,4,11.11
1.516.545.5,1,516,545,5,39.8
1.516.545.6,1,516,545,6,27.68
1.516.545.7,1,516,545,7,3.84
1.517.546.1,1,517,546,1,1.57
1.517.546.2,1,517,546,2,1.98
1.517.546.3,1,517,546,3,2.82
1.517.546.4,1,517,546,4,2.96
1.517.546.5,1,517,546,5,44.97
1.517.546.6,1,517,546,6,39.57
1.517.546.7,1,517,546,7,6.12
1.518.547.9,1,518,547,9,0.56
1.518.547.10,1,518,547,10,0.59
1.518.547.11,1,518,547,11,0.06
1.519.548.1,1,519,548,1,5.14
1.519.548.2,1,519,548,2,2.9
1.519.548.3,1,519,548,3,4.28
1.519.548.4,1,519,548,4,7.09
1.519.548.5,1,519,548,5,38.64
1.519.548.6,1,519,548,6,35.63
1.519.548.7,1,519,548,7,6.32
1.520.549.1,1,520,549,1,2.7
1.520.549.2,1,520,549,2,0.25
1.520.549.3,1,520,549,3,1.99
1.520.549.4,1,520,549,4,9.06
1.520.549.5,1,520,549,5,44.55
1.520.549.6,1,520,549,6,34.57
1.520.549.7,1,520,549,7,6.89
1.521.550.1,1,521,550,1,15.72
1.521.550.2,1,521,550,2,7.91
1.521.550.3,1,521,550,3,9.42
1.521.550.4,1,521,550,4,10.67
1.521.550.5,1,521,550,5,30.44
1.521.550.6,1,521,550,6,19.27
1.521.550.7,1,521,550,7,6.58
1.522.551.1,1,522,551,1,12.25
1.522.551.2,1,522,551,2,6.02
1.522.551.3,1,522,551,3,9.4
1.522.551.4,1,522,551,4,15.87
1.522.551.5,1,522,551,5,30.5
1.522.551.6,1,522,551,6,19.48
1.522.551.7,1,522,551,7,6.48
1.523.552.1,1,523,552,1,24.33
1.523.552.2,1,523,552,2,6.06
1.523.552.3,1,523,552,3,10.17
1.523.552.4,1,523,552,4,10.04
1.523.552.5,1,523,552,5,25.87
1.523.552.6,1,523,552,6,16.2
1.523.552.7,1,523,552,7,7.33
1.524.553.1,1,524,553,1,23.76
1.524.553.2,1,524,553,2,9.51
1.524.553.3,1,524,553,3,8.19
1.524.553.4,1,524,553,4,13.77
1.524.553.5,1,524,553,5,24.63
1.524.553.6,1,524,553,6,14.53
1.524.553.7,1,524,553,7,5.62
1.525.554.1,1,525,554,1,25.93
1.525.554.2,1,525,554,2,12.03
1.525.554.3,1,525,554,3,8.35
1.525.554.4,1,525,554,4,10.43
1.525.554.5,1,525,554,5,26.29
1.525.554.6,1,525,554,6,12.35
1.525.554.7,1,525,554,7,4.62
1.526.555.1,1,526,555,1,25.84
1.526.555.2,1,526,555,2,13.61
1.526.555.3,1,526,555,3,14.75
1.526.555.4,1,526,555,4,11.16
1.526.555.5,1,526,555,5,17
1.526.555.6,1,526,555,6,11.84
1.526.555.7,1,526,555,7,5.81
1.527.556.1,1,527,556,1,14.32
1.527.556.2,1,527,556,2,6.65
1.527.556.3,1,527,556,3,12.04
1.527.556.4,1,527,556,4,15.31
1.527.556.5,1,527,556,5,26.76
1.527.556.6,1,527,556,6,17.43
1.527.556.7,1,527,556,7,7.49
1.528.557.1,1,528,557,1,13.4
1.528.557.2,1,528,557,2,5.05
1.528.557.3,1,528,557,3,10.84
1.528.557.4,1,528,557,4,10.72
1.528.557.5,1,528,557,5,30.46
1.528.557.6,1,528,557,6,21.42
1.528.557.7,1,528,557,7,8.11
1.529.558.1,1,529,558,1,12.24
1.529.558.2,1,529,558,2,7.88
1.529.558.3,1,529,558,3,8.52
1.529.558.4,1,529,558,4,18.35
1.529.558.5,1,529,558,5,26.22
1.529.558.6,1,529,558,6,18.92
1.529.558.7,1,529,558,7,7.87
1.530.559.1,1,530,559,1,24.44
1.530.559.2,1,530,559,2,7.11
1.530.559.3,1,530,559,3,6.39
1.530.559.4,1,530,559,4,3.82
1.530.559.5,1,530,559,5,27.76
1.530.559.6,1,530,559,6,20.61
1.530.559.7,1,530,559,7,9.87
1.531.560.1,1,531,560,1,13.07
1.531.560.2,1,531,560,2,8.46
1.531.560.3,1,531,560,3,8.33
1.531.560.4,1,531,560,4,11.53
1.531.560.5,1,531,560,5,19.72
1.531.560.6,1,531,560,6,19.34
1.531.560.7,1,531,560,7,19.55
1.532.561.1,1,532,561,1,4.25
